Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
315586,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2011,01/01/2011,1.7,
315587,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,3,Manhattan,2011,01/01/2011,2.1,
315588,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2011,01/01/2011,1.6,
315589,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2011,01/01/2011,1.2,
315590,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2011,01/01/2011,1.6,
315591,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2011,01/01/2011,1.4,
315592,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2011,01/01/2011,1.6,
315593,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2011,01/01/2011,1.3,
315594,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2011,01/01/2011,1.6,
315595,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2011,01/01/2011,1.6,
315596,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2011,01/01/2011,1.4,
315597,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2011,01/01/2011,1.6,
315598,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2011,01/01/2011,1.7,
315599,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,01/01/2011,1.3,
315600,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2011,01/01/2011,1.4,
315601,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2011,01/01/2011,1.3,
315602,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2011,01/01/2011,1.5,
315603,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2011,01/01/2011,1.4,
315604,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2011,01/01/2011,1.1,
315605,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2011,01/01/2011,1.6,
315606,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2011,01/01/2011,1.7,
315607,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2011,01/01/2011,1.4,
315608,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2011,01/01/2011,2.4,
315609,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2011,01/01/2011,2.1,
315610,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2011,01/01/2011,2.1,
315611,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2011,01/01/2011,2.4,
315612,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2011,01/01/2011,2.5,
315613,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,306,Chelsea - Clinton,2011,01/01/2011,3.1,
315614,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2011,01/01/2011,2.8,
315615,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2011,01/01/2011,2.6,
315616,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2011,01/01/2011,2.3,
315617,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Lower Manhattan,2011,01/01/2011,2.1,
315618,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2011,01/01/2011,1.8,
315619,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2011,01/01/2011,1.6,
315620,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Flushing - Clearview,2011,01/01/2011,1.4,
315621,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2011,01/01/2011,1.2,
315622,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2011,01/01/2011,1.5,
315623,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2011,01/01/2011,1.3,
315624,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2011,01/01/2011,1.4,
315625,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2011,01/01/2011,1.3,
315626,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2011,01/01/2011,1.1,
315627,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Rockaways,2011,01/01/2011,0.8,
315628,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2011,01/01/2011,1.2,
315629,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Stapleton - St. George,2011,01/01/2011,1.1,
315630,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2011,01/01/2011,1.1,
315631,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2011,01/01/2011,1,
315632,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Citywide,1,New York City,2011,01/01/2011,1.6,
315633,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,1,Bronx,2011,01/01/2011,2,
315634,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2011,01/01/2011,2.2,
315635,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,3,Manhattan,2011,01/01/2011,2.4,
315636,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2011,01/01/2011,2.1,
315637,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2011,01/01/2011,1.8,
315638,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2011,01/01/2011,2.2,
315639,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2011,01/01/2011,2,
315640,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2011,01/01/2011,2.2,
315641,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2011,01/01/2011,2,
315642,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2011,01/01/2011,2.1,
315643,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2011,01/01/2011,2.3,
315644,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2011,01/01/2011,2.1,
315645,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2011,01/01/2011,2.2,
315646,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2011,01/01/2011,2.2,
315647,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,01/01/2011,2,
315648,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2011,01/01/2011,2.1,
315649,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2011,01/01/2011,2,
315650,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2011,01/01/2011,2,
315651,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2011,01/01/2011,2.1,
315652,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2011,01/01/2011,1.8,
315653,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2011,01/01/2011,2,
315654,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2011,01/01/2011,2.1,
315655,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2011,01/01/2011,2.1,
315656,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2011,01/01/2011,2.8,
325097,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2016,01/01/2016,1.3,
315657,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2011,01/01/2011,2.6,
315658,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2011,01/01/2011,2.6,
315659,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2011,01/01/2011,2.7,
315660,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2011,01/01/2011,2.8,
315661,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,306,Chelsea - Clinton,2011,01/01/2011,2.9,
315662,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2011,01/01/2011,2.8,
315663,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2011,01/01/2011,2.6,
315664,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2011,01/01/2011,2.5,
315665,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Lower Manhattan,2011,01/01/2011,2.3,
315666,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2011,01/01/2011,2.3,
315667,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2011,01/01/2011,2.2,
315668,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Flushing - Clearview,2011,01/01/2011,1.9,
315669,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2011,01/01/2011,1.9,
315670,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2011,01/01/2011,2.1,
315671,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2011,01/01/2011,1.8,
315672,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2011,01/01/2011,1.9,
315673,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2011,01/01/2011,1.9,
315674,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2011,01/01/2011,1.8,
315675,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Rockaways,2011,01/01/2011,1.4,
315676,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2011,01/01/2011,1.8,
315677,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Stapleton - St. George,2011,01/01/2011,1.7,
315678,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2011,01/01/2011,1.8,
315679,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2011,01/01/2011,1.7,
315680,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Citywide,1,New York City,2011,01/01/2011,2.1,
325086,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,Borough,1,Bronx,2016,01/01/2016,2,
325087,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,Borough,2,Brooklyn,2016,01/01/2016,1,
325088,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,Borough,3,Manhattan,2016,01/01/2016,2.5,
325089,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,Borough,4,Queens,2016,01/01/2016,1.1,
325090,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,Borough,5,Staten Island,2016,01/01/2016,0.5,
325091,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,101,Kingsbridge - Riverdale,2016,01/01/2016,2.3,
325092,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,102,Northeast Bronx,2016,01/01/2016,1.5,
325093,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,103,Fordham - Bronx Pk,2016,01/01/2016,0.8,
325094,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,104,Pelham - Throgs Neck,2016,01/01/2016,1.9,
325095,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,105,Crotona -Tremont,2016,01/01/2016,4,
325096,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,106,High Bridge - Morrisania,2016,01/01/2016,3.8,
325098,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,201,Greenpoint,2016,01/01/2016,3.8,
325099,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,202,Downtown - Heights - Slope,2016,01/01/2016,3.3,
325100,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,203,Bedford Stuyvesant - Crown Heights,2016,01/01/2016,1,
325101,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,204,East New York,2016,01/01/2016,0.8,
325102,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,205,Sunset Park,2016,01/01/2016,1.7,
325103,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,206,Borough Park,2016,01/01/2016,0.6,
325104,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,207,East Flatbush - Flatbush,2016,01/01/2016,0.5,
325105,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,208,Canarsie - Flatlands,2016,01/01/2016,0.3,
325106,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,209,Bensonhurst - Bay Ridge,2016,01/01/2016,1,
325107,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,210,Coney Island - Sheepshead Bay,2016,01/01/2016,0.3,
325108,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,211,Williamsburg - Bushwick,2016,01/01/2016,0.5,
325109,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,301,Washington Heights,2016,01/01/2016,2.6,
325110,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,302,Central Harlem - Morningside Heights,2016,01/01/2016,1.2,
325111,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,303,East Harlem,2016,01/01/2016,2.3,
325112,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,304,Upper West Side,2016,01/01/2016,3.3,
325113,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,305,Upper East Side,2016,01/01/2016,2.3,
325114,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,306,Chelsea - Clinton,2016,01/01/2016,3.8,
325115,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2016,01/01/2016,2.6,
325116,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,308,Greenwich Village - SoHo,2016,01/01/2016,5,
325117,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,309,Union Square - Lower East Side,2016,01/01/2016,1.9,
325118,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,310,Lower Manhattan,2016,01/01/2016,1.1,
325119,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,401,Long Island City - Astoria,2016,01/01/2016,1.6,
325120,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,402,West Queens,2016,01/01/2016,2.5,
325121,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,403,Flushing - Clearview,2016,01/01/2016,1.2,
325122,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,404,Bayside - Little Neck,2016,01/01/2016,1.9,
325123,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,405,Ridgewood - Forest Hills,2016,01/01/2016,0.7,
325124,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,406,Fresh Meadows,2016,01/01/2016,2,
325125,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,407,Southwest Queens,2016,01/01/2016,1,
325126,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,408,Jamaica,2016,01/01/2016,0.5,
325127,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,409,Southeast Queens,2016,01/01/2016,0.8,
325128,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,410,Rockaways,2016,01/01/2016,0.2,
325129,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,501,Port Richmond,2016,01/01/2016,0.5,
325130,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,502,Stapleton - St. George,2016,01/01/2016,0.7,
325131,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,503,Willowbrook,2016,01/01/2016,0.7,
325132,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,UHF42,504,South Beach - Tottenville,2016,01/01/2016,0.2,
325133,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,Citywide,1,New York City,2016,01/01/2016,1.2,
325134,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,101,Financial District (CD1),2016,01/01/2016,1.9,
325135,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,102,Greenwich Village and Soho (CD2),2016,01/01/2016,4.2,
325136,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,103,Lower East Side and Chinatown (CD3),2016,01/01/2016,2.2,
325137,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,104,Clinton and Chelsea (CD4),2016,01/01/2016,4.4,
325138,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,105,Midtown (CD5),2016,01/01/2016,2.8,
325139,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,106,Stuyvesant Town and Turtle Bay (CD6),2016,01/01/2016,1.8,
325140,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,107,Upper West Side (CD7),2016,01/01/2016,3.3,
325141,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,108,Upper East Side (CD8),2016,01/01/2016,2.7,
325142,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,109,Morningside Heights and Hamilton Heights (CD9),2016,01/01/2016,2.6,
325143,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,110,Central Harlem (CD10),2016,01/01/2016,0.7,
325144,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,111,East Harlem (CD11),2016,01/01/2016,2.2,
325145,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,112,Washington Heights and Inwood (CD12),2016,01/01/2016,2.6,
325146,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,201,Mott Haven and Melrose (CD1),2016,01/01/2016,2.3,
325147,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,202,Hunts Point and Longwood (CD2),2016,01/01/2016,1.1,
325148,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,203,Morrisania and Crotona (CD3),2016,01/01/2016,1.2,
325149,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,204,Highbridge and Concourse (CD4),2016,01/01/2016,4.6,
325150,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,205,Fordham and University Heights (CD5),2016,01/01/2016,5,
325151,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,206,Belmont and East Tremont (CD6),2016,01/01/2016,3.8,
325152,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,207,Kingsbridge Heights and Bedford (CD7),2016,01/01/2016,2.3,
325153,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,208,Riverdale and Fieldston (CD8),2016,01/01/2016,1.1,
325154,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,209,Parkchester and Soundview (CD9),2016,01/01/2016,2.3,
325155,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,210,Throgs Neck and Co-op City (CD10),2016,01/01/2016,2.8,
325156,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,211,Morris Park and Bronxdale (CD11),2016,01/01/2016,0.4,
325157,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,212,Williamsbridge and Baychester (CD12),2016,01/01/2016,1.3,
325158,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,301,Greenpoint and Williamsburg (CD1),2016,01/01/2016,3.1,
325159,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,302,Fort Greene and Brooklyn Heights (CD2),2016,01/01/2016,4.9,
325160,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,303,Bedford Stuyvesant (CD3),2016,01/01/2016,1,
325161,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,304,Bushwick (CD4),2016,01/01/2016,0.4,
325162,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,305,East New York and Starrett City (CD5),2016,01/01/2016,0.8,
325163,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2016,01/01/2016,1.6,
325164,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,307,Sunset Park (CD7),2016,01/01/2016,1.9,
325165,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,308,Crown Heights and Prospect Heights (CD8),2016,01/01/2016,1.1,
325166,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,01/01/2016,0.5,
325167,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,310,Bay Ridge and Dyker Heights (CD10),2016,01/01/2016,1.6,
325168,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,311,Bensonhurst (CD11),2016,01/01/2016,0.5,
325169,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,312,Borough Park (CD12),2016,01/01/2016,0.4,
334275,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,307,Sunset Park (CD7),Winter 2014-15,12/01/2014,9.73,
325170,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,313,Coney Island (CD13),2016,01/01/2016,0.2,
325171,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,314,Flatbush and Midwood (CD14),2016,01/01/2016,0.7,
325172,645,Traffic Density- Annual Vehicle Miles Traveled for Trucks,million miles,per km2,CD,315,Sheepshead Bay (CD15),2016,01/01/2016,0.4,
